,movie_runtime,log_revenues,Revenue_with_inflation,Interval
2761,88.0,16.961934598064676,23252764.776932515,60-120
2762,78.0,16.903717288907433,21937702.477852758,60-120
2763,91.0,14.102181632321075,1331986.0170552146,60-120
2764,80.0,17.077188627520147,26093286.774938647,60-120
2765,144.0,16.70333989099826,17954294.478527606,120-180
2766,100.0,14.410525904876932,1813058.7696012268,60-120
2767,104.0,15.501130530890192,5395795.142484662,60-120
2768,95.0,18.63677049342903,124121377.22883435,60-120
2769,113.0,18.670243037009957,128346351.28322084,60-120
2770,115.0,17.806864726657263,54128138.38677914,60-120
2771,88.0,18.010800708943815,66372986.97085889,60-120
2772,140.0,18.19731489669413,79982218.30095091,120-180
2773,97.0,11.17792115128167,71533.50006134968,60-120
2774,109.0,10.73929593946627,46133.559662576685,60-120
2775,86.0,11.460457231338324,94888.4463190184,60-120
2776,117.0,18.233508769729255,82930110.57079753,60-120
2777,101.0,11.848553833364845,139881.90828220858,60-120
2778,150.0,20.71739549911955,994146858.9395092,120-180
2779,83.0,17.263811312774624,31446910.870552145,60-120
2780,128.0,20.054802773246777,512495645.95684046,120-180
2781,114.0,18.801012752587752,146277016.11478525,60-120
2782,114.0,16.956074865381172,23116908.22147239,60-120
2783,112.0,15.91660067378036,8175076.837453987,60-120
2784,90.0,16.725504041427925,18356678.944662575,60-120
2785,114.0,18.325339316240107,90906250.23457055,60-120
2786,90.0,10.095170551470728,24225.7295398773,60-120
2787,108.0,17.775022269524587,52431717.89582822,60-120
2788,121.0,20.257157252993295,627439150.525,120-180
2789,116.0,16.923420596585604,22374234.21665644,60-120
2790,90.0,16.48828503778367,14480088.224907974,60-120
2791,92.0,15.128496140330087,3717255.3334049075,60-120
2792,95.0,20.29625500514176,652456484.9084356,60-120
2793,86.0,17.514749903205193,40416549.62386503,60-120
2794,120.0,15.850433498825463,7651662.472239263,60-120
2795,90.0,16.626145946742305,16620475.328006133,60-120
2796,137.0,19.923369142414234,449375384.65377295,120-180
2797,125.0,19.47411943390962,286749460.89211655,120-180
2798,86.0,16.664945052716423,17278008.27297546,60-120
2799,114.0,19.69247602779533,356725104.5255828,60-120
2800,99.0,19.04410100741648,186529695.0975153,60-120
2801,120.0,15.265793076762067,4264319.0953067485,60-120
2802,168.0,19.631240563172945,335536252.3298466,120-180
2803,102.0,17.148685686736325,28027190.5143865,60-120
2804,105.0,16.26508730006437,11583442.89779141,60-120
2805,108.0,10.52279499785177,37152.82156441717,60-120
2806,93.0,18.68472190813682,130218179.84493864,60-120
2807,100.0,18.831596739388594,150819865.56662574,60-120
2808,93.0,19.89950727590301,438779372.2939877,60-120
2809,120.0,18.353731379695358,93524255.68395706,60-120
2810,83.0,15.570493857553416,5783351.156809815,60-120
2811,114.0,15.506210616214318,5423275.985613497,60-120
2812,115.0,19.710471455057178,363202633.3423926,60-120
2813,93.0,15.813347311413848,7373089.025398772,60-120
2814,120.0,18.06053610250989,69757542.04585889,60-120
2815,95.0,19.4984521800265,293812445.13871163,60-120
2816,101.0,14.436911205580497,1861533.5692638035,60-120
2817,115.0,15.735889803134828,6823545.775429447,60-120
2818,97.0,14.010125591641009,1214843.2227300613,60-120
2819,135.0,18.012220587563498,66467295.49346625,120-180
2820,86.0,15.225702311268625,4096740.8923619627,60-120
2821,113.0,16.02580224527111,9118375.719631901,60-120
2822,111.0,18.2488980306058,84216214.38831288,60-120
2823,112.0,16.52194834161332,14975833.226901839,60-120
2824,82.0,16.70566538493999,17996095.666932512,60-120
2825,100.0,16.69328955514476,17774751.53374233,60-120
2826,114.0,16.89145455198101,21670328.919907972,60-120
2827,96.0,19.277352133097626,235530772.83527607,60-120
2828,137.0,20.06828051518089,519449687.13539875,120-180
2829,100.0,17.64354302874164,45971997.94371165,60-120
2830,121.0,17.19264130198985,29286619.63659509,120-180
2831,127.0,17.161655986326984,28393079.286134966,120-180
2832,97.0,17.591213411567907,43628161.75273006,60-120
2833,99.0,17.08138076904383,26202903.129018404,60-120
2834,95.0,17.650881739913963,46310614.142147236,60-120
2835,95.0,12.692783015254566,325391.06512269937,60-120
2836,110.0,18.40229938887756,98178655.16739263,60-120
2837,88.0,20.118835412008632,546385545.6096319,60-120
2838,137.0,17.471958717058065,38723558.40315951,120-180
2839,90.0,14.60208945481342,2195871.259325153,60-120
2840,100.0,13.756138700436024,942356.2817177913,60-120
2841,100.0,15.376161626206867,4761920.5713496925,60-120
2842,122.0,18.75419634422338,139586682.22723925,120-180
2843,95.0,13.875094685279768,1061395.049539877,60-120
2844,89.0,19.348767423433863,252966448.54064414,60-120
2845,127.0,18.923722223416664,165374345.61527607,120-180
2846,73.0,12.822195205215051,370346.82306748466,60-120
2847,160.0,13.050317808030918,465244.2465337423,120-180
2848,90.0,17.801982179216377,53864499.32208589,60-120
2849,131.0,19.029323149391193,183793453.43726993,120-180
2850,90.0,16.102825673329818,9848460.173159508,60-120
2851,96.0,12.896122747435962,398763.08493865025,60-120
2852,116.0,15.136708083435021,3747906.90493865,60-120
2853,123.0,18.809309457429567,147495681.8068098,120-180
2854,91.0,16.127848093503008,10098001.52582822,60-120
2855,93.0,13.303421690834485,599242.5325153373,60-120
2856,93.0,15.872358588622404,7821278.487607362,60-120
2857,103.0,14.923890935496294,3029447.857085889,60-120
2858,118.0,17.57359200372859,42866106.08702454,60-120
2859,89.0,19.626456556730258,333934878.28300613,60-120
2860,93.0,17.24013841962572,30711213.90457055,60-120
2861,125.0,18.785455329627247,144018933.22509202,120-180
2862,113.0,16.74754929376755,18765850.13411043,60-120
2863,104.0,18.096692310320883,72325860.78070551,60-120
2864,100.0,17.219580606653643,30086303.91266871,60-120
2865,118.0,18.204537404972324,80561981.6874074,60-120
2866,126.0,19.16507457697881,210516496.66666666,120-180
2867,89.0,17.179497385818376,28904197.530864194,60-120
2868,93.0,18.09578811769253,72260493.82716049,60-120
2869,82.0,18.26415407992943,85510871.67604938,60-120
2870,85.0,15.282377400932493,4335629.62962963,60-120
2871,103.0,18.442381038407035,102193745.8245679,60-120
2872,93.0,18.514498452550715,109835950.61728394,60-120
2873,115.0,18.309007628207986,89433655.4262963,60-120
2874,120.0,17.89733717896869,59253604.9382716,60-120
2875,103.0,19.37605507416689,259964352.59259257,60-120
2876,115.0,19.274443114034174,234846604.93827158,60-120
2877,98.0,18.306770419873978,89233797.35246913,60-120
2878,110.0,16.19866813280665,10839074.074074073,60-120
2879,99.0,18.191098297496854,79486543.20987654,60-120
2880,98.0,19.1474136151363,206831211.48148146,60-120
2881,109.0,17.80810604524075,54195370.370370366,60-120
2882,106.0,18.314334960310603,89911369.55098765,60-120
2883,115.0,20.546793215804847,838221728.3950616,60-120
2884,114.0,18.319942118330832,90416932.86999999,60-120
2885,181.0,18.135425090351646,75182202.37407407,180-240
2886,137.0,19.073713972419636,192135992.2845679,120-180
2887,104.0,19.260925515425075,231693402.67333332,60-120
2888,81.0,16.68397079934155,17609882.34567901,60-120
2889,103.0,18.154057025816506,76596123.45679012,60-120
2890,95.0,18.47051501032471,105109687.98407407,60-120
2891,104.0,19.738660806212867,373586753.0864197,60-120
2892,139.0,18.676392048410264,129137985.8511111,120-180
2893,95.0,16.533462390202846,15149262.217255432,60-120
2894,83.0,10.64430638052507,41953.048559782605,60-120
2895,81.0,15.46497921736309,5204213.882282608,60-120
2896,105.0,19.837075790823253,412223316.5061956,60-120
2897,97.0,16.98897139467128,23890020.91258152,60-120
2898,131.0,17.941991725913066,61959513.76461956,120-180
2899,111.0,10.82658370588753,50341.43154891304,60-120
2900,99.0,9.804022823007406,18106.43760869565,60-120
2901,114.0,15.254263211800005,4215434.4303260865,60-120
2902,90.0,11.643551287999157,113954.13114130433,60-120
2903,104.0,19.064757132154277,190422744.9873913,60-120
2904,118.0,10.113685711797576,24678.450978260866,60-120
2905,109.0,18.25538601550858,84764384.25184782,60-120
2906,118.0,17.446174157131114,37737851.11638586,60-120
2907,100.0,18.313625048114854,89847563.02440216,60-120
2908,109.0,18.380203713731696,96033122.28543477,60-120
2909,110.0,12.968701411126277,428780.92842391296,60-120
2910,104.0,18.424332260252832,100365819.1208152,60-120
2911,90.0,16.90555443003937,21978042.176929343,60-120
2912,124.0,18.381019150552124,96111463.16600542,120-180
2913,106.0,13.65140235918161,848650.193994565,60-120
2914,109.0,16.029976193263092,9156514.885733694,60-120
2915,154.0,17.92669598135234,61019008.07301629,120-180
2916,99.0,18.767408787937015,141443200.9766576,60-120
2917,99.0,15.18234667839913,3922919.395760869,60-120
2918,97.0,19.360018690772492,255828713.54054344,60-120
2919,103.0,17.39047327733783,35693290.12263586,60-120
2920,99.0,16.344924789453202,12546154.841358693,60-120
2921,111.0,17.75419033477474,51350762.062038034,60-120
2922,89.0,16.44056934107323,13805385.68570652,60-120
2923,85.0,17.180496482343226,28933090.044972822,60-120
2924,91.0,16.512659765451488,14837373.103586955,60-120
2925,120.0,10.98273187486408,58849.10326086956,60-120
2926,101.0,13.39069667252103,653891.4725271738,60-120
2927,112.0,19.477784713496792,287802406.3286684,60-120
2928,110.0,18.07170282910827,70540870.91592391,60-120
2929,99.0,15.35959384423332,4683676.068260869,60-120
2930,106.0,19.527709074879553,302535467.01095104,60-120
2931,85.0,11.780446013054707,130672.04801630432,60-120
2932,91.0,18.611060701937117,120970914.89970107,60-120
2933,105.0,15.859845660456848,7724021.1477717385,60-120
2934,86.0,18.67114865246729,128462636.3696739,60-120
2935,100.0,21.10515000523998,1465042376.9458423,60-120
2936,111.0,18.547959165133907,113573318.59410325,60-120
2937,96.0,17.01191503300238,24444481.25834239,60-120
2938,130.0,20.290129177827364,648471866.1554075,120-180
2939,80.0,16.972624917535278,23502677.70543478,60-120
2940,88.0,18.193549310331072,79681604.69888586,60-120
2941,95.0,10.323594348244663,30442.482065217388,60-120
2942,92.0,13.096130822515573,487054.2647826086,60-120
2943,95.0,16.728540462042634,18412502.251657605,60-120
2944,91.0,18.784105556657902,143824671.49605978,60-120
2945,113.0,16.164567200311403,10475682.746494563,60-120
2946,96.0,15.013471054013404,3313352.4316032603,60-120
2947,110.0,17.15335171016258,28158271.61782608,60-120
2948,106.0,17.396350057280873,35903669.304728255,60-120
2949,85.0,12.247232634967189,208403.7608423913,60-120
2950,143.0,20.763080203857783,1040617583.2055705,120-180
